graph,coef,lb95,ub95,interaction,interactionss,ene,avg,iden1,iden2,iden3,policy_1,policy_2,order_1,order_2
local_events#local_publicplaces,578.6494,-14678.92,15836.21,1,0,83452,1.203434,covid_1,fines,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,4.454249,-4.770964,13.67946,1,0,83452,1.203434,covid_1,masks,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-1.844143,-10.28747,6.599181,1,0,83452,1.203434,covid_1,curfew,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-6.169715,-18.87188,6.532453,1,0,83452,1.203434,covid_1,curfew,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,11.84959,-7.08418,30.78336,1,0,83452,1.203434,covid_1,mobility,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-1772.261,-47459.77,43915.25,1,0,83452,1.203434,covid_1,fines,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-4.24521,-18.70867,10.21825,1,0,83452,1.203434,covid_1,masks,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-11.3798,-45.6055,22.8459,1,0,83452,1.203434,covid_1,masks,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,0,0,0,1,0,83452,1.203434,covid_1,fines,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-22.7846,-95.04349999999999,49.47431,1,0,83452,1.203434,covid_1,mobility,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,0,0,0,1,0,83452,1.203434,covid_1,checkpoints,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,1182.68,-29448.47,31813.83,1,0,83452,1.203434,covid_1,fines,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-1182.006,-31660.3,29296.29,1,0,83452,1.203434,covid_1,fines,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-913.2636,-19702.37,17875.84,1,0,83452,1.203434,covid_1,checkpoints,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-63.58295,-136.0728,8.906942000000001,1,0,83452,1.203434,covid_1,alcohol,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-26.61083,-71.68149,18.45984,1,0,83452,1.203434,covid_1,mobility,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,.0157351,-19.4706,19.50207,1,0,83452,1.203434,covid_1,masks,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,110.4389,-2252.504,2473.382,1,0,83452,1.203434,covid_1,checkpoints,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,0,0,0,1,0,83452,1.203434,covid_1,checkpoints,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,.9076046,-1.819413,3.634622,1,0,83452,1.203434,covid_1,curfew,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,6.288214,-11.24804,23.82447,1,0,83452,1.203434,covid_1,masks,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,1134.046,-22488.09,24756.18,1,0,83452,1.203434,covid_1,checkpoints,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-28.2612,-133.5553,77.03288000000001,1,0,83452,1.203434,covid_1,mobility,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-906.8325,-19665.57,17851.9,1,0,83452,1.203434,covid_1,checkpoints,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-1143.589,-24774.75,22487.57,1,0,83452,1.203434,covid_1,checkpoints,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-40.07379,-122.9954,42.84785,1,0,83452,1.203434,covid_1,mobility,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,0,0,0,1,0,83452,1.203434,covid_1,checkpoints,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,0,0,0,1,0,83452,1.203434,covid_1,mobility,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-4531.311,-98757.22,89694.60000000001,1,0,83452,1.203434,covid_1,checkpoints,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,0,0,0,1,0,83452,1.203434,covid_1,curfew,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,16.79951,-5.918659,39.51768,1,0,83452,1.203434,covid_1,alcohol,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-.4287691,-9.163957999999999,8.306419999999999,1,0,83452,1.203434,covid_1,curfew,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,8.31175,-21.82958,38.45308,1,0,83452,1.203434,covid_1,masks,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-1.678916,-20.61189,17.25406,1,0,83452,1.203434,covid_1,alcohol,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-4628.015,-101058.8,91802.74000000001,1,0,83452,1.203434,covid_1,checkpoints,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,585.1692,-14633.22,15803.56,1,0,83452,1.203434,covid_1,fines,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-13.65073,-59.61447,32.313,1,0,83452,1.203434,covid_1,masks,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-10.8934,-36.19547,14.40868,1,0,83452,1.203434,covid_1,masks,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,0,0,0,1,0,83452,1.203434,covid_1,fines,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,0,0,0,1,0,83452,1.203434,covid_1,checkpoints,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,4.049823,-28.68764,36.78729,1,0,83452,1.203434,covid_1,masks,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,17.19943,-4.740605,39.13947,1,0,83452,1.203434,covid_1,alcohol,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-22.76832,-543.1011999999999,497.5645,1,0,83452,1.203434,covid_1,fines,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-24.26755,-593.1212,544.5861,1,0,83452,1.203434,covid_1,fines,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,593.9906,-14848.98,16036.96,1,0,83452,1.203434,covid_1,fines,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-1122.562,-24768.28,22523.16,1,0,83452,1.203434,covid_1,checkpoints,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-1759.533,-47469.44,43950.38,1,0,83452,1.203434,covid_1,fines,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,0,0,0,1,0,83452,1.203434,covid_1,masks,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,0,0,0,1,0,83452,1.203434,covid_1,curfew,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-4.222266,-21.23922,12.79468,1,0,83452,1.203434,covid_1,alcohol,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-18.80277,-539.8764,502.2708,1,0,83452,1.203434,covid_1,fines,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-1185.511,-31718.82,29347.8,1,0,83452,1.203434,covid_1,fines,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-907.0708,-19673.57,17859.43,1,0,83452,1.203434,covid_1,checkpoints,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,0,0,0,1,0,83452,1.203434,covid_1,curfew,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-26.01034,-94.43444,42.41376,1,0,83452,1.203434,covid_1,mobility,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,0,0,0,1,0,83452,1.203434,covid_1,checkpoints,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-8.900994000000001,-22.42072,4.618727,1,0,83452,1.203434,covid_1,curfew,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-4854.033,-105932.5,96224.41,1,0,83452,1.203434,covid_1,checkpoints,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-11.0366,-64.22196,42.14876,1,0,83452,1.203434,covid_1,mobility,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,0,0,0,1,0,83452,1.203434,covid_1,checkpoints,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-4.993266,-13.9755,3.988968,1,0,83452,1.203434,covid_1,curfew,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-23.86152,-53.51879,5.795749,1,0,83452,1.203434,covid_1,alcohol,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-3.729317,-12.8975,5.43887,1,0,83452,1.203434,covid_1,curfew,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,33.51982,-28.06222,95.10185,1,0,83452,1.203434,covid_1,checkpoints,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,10.87307,-9.458551999999999,31.2047,1,0,83452,1.203434,covid_1,alcohol,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,0,0,0,1,0,83452,1.203434,covid_1,fines,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-46.45233,-96.71771,3.813047,1,0,83452,1.203434,covid_1,alcohol,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,0,0,0,1,0,83452,1.203434,covid_1,alcohol,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,4.030083,-50.42191,58.48208,1,0,83452,1.203434,covid_1,mobility,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-915.862,-19690.23,17858.51,1,0,83452,1.203434,covid_1,checkpoints,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,324.3147,-6656.483,7305.113,1,0,83452,1.203434,covid_1,checkpoints,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-10.73493,-53.97718,32.50733,1,0,83452,1.203434,covid_1,checkpoints,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,1154.55,-22495.04,24804.14,1,0,83452,1.203434,covid_1,checkpoints,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,0,0,0,1,0,83452,1.203434,covid_1,alcohol,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,563.587,-14166.55,15293.72,1,0,83452,1.203434,covid_1,fines,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-3.29177,-12.02292,5.439381,1,0,83452,1.203434,covid_1,curfew,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-894.5537,-19662.22,17873.12,1,0,83452,1.203434,covid_1,checkpoints,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,0,0,0,1,0,83452,1.203434,covid_1,mobility,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,0,0,0,1,0,83452,1.203434,covid_1,curfew,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-4518.485,-98626.7,89589.73,1,0,83452,1.203434,covid_1,checkpoints,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-26.46397,-54.99902,2.071072,1,0,83452,1.203434,covid_1,alcohol,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-28.25811,-61.81938,5.303158,1,0,83452,1.203434,covid_1,alcohol,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-5.869419,-19.94621,8.207367,1,0,83452,1.203434,covid_1,masks,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,4.317344,-17.32112,25.95581,1,0,83452,1.203434,covid_1,alcohol,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,.3396188,-11.24846,11.9277,1,0,83452,1.203434,covid_1,curfew,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-1124.32,-24731.18,22482.54,1,0,83452,1.203434,covid_1,checkpoints,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,1.487548,-58.34095,61.31604,1,0,83452,1.203434,covid_1,mobility,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-9.388805,-24.41009,5.632476,1,0,83452,1.203434,covid_1,masks,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-36.50206,-75.82135,2.817234,1,0,83452,1.203434,covid_1,alcohol,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,13.34716,-65.09117000000001,91.78548000000001,1,0,83452,1.203434,covid_1,mobility,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,5.445206,-13.87297,24.76338,1,0,83452,1.203434,covid_1,curfew,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,1141.071,-22477.37,24759.51,1,0,83452,1.203434,covid_1,checkpoints,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-19.48485,-87.28879000000001,48.31909,1,0,83452,1.203434,covid_1,mobility,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,0,0,0,1,0,83452,1.203434,covid_1,alcohol,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,0,0,0,1,0,83452,1.203434,covid_1,checkpoints,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,1.245799,-8.756519000000001,11.24812,1,0,83452,1.203434,covid_1,curfew,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-33.31395,-71.67107,5.043179,1,0,83452,1.203434,covid_1,alcohol,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-31.5584,-71.15373,8.036921,1,0,83452,1.203434,covid_1,alcohol,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,5.364626,-12.99394,23.72319,1,0,83452,1.203434,covid_1,alcohol,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-909.4378,-19716.19,17897.32,1,0,83452,1.203434,covid_1,checkpoints,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-11.82196,-41.10874,17.46481,1,0,83452,1.203434,covid_1,mobility,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,.4617751,-35.15009,36.07364,1,0,83452,1.203434,covid_1,mobility,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,0,0,0,1,0,83452,1.203434,covid_1,mobility,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,1185.44,-29492.15,31863.03,1,0,83452,1.203434,covid_1,fines,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,1188.065,-29496.6,31872.73,1,0,83452,1.203434,covid_1,fines,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,1.111606,-11.67081,13.89402,1,0,83452,1.203434,covid_1,alcohol,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,15.38068,-42.86174,73.62309999999999,1,0,83452,1.203434,covid_1,checkpoints,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-4552.185,-98897.00999999999,89792.64,1,0,83452,1.203434,covid_1,checkpoints,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,0,0,0,1,0,83452,1.203434,covid_1,masks,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-21.26369,-552.6938,510.1665,1,0,83452,1.203434,covid_1,fines,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-6.271152,-30.24231,17.70001,1,0,83452,1.203434,covid_1,masks,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,0,0,0,1,0,83452,1.203434,covid_1,fines,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-15.11429,-32.63378,2.405196,1,0,83452,1.203434,covid_1,alcohol,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,0,0,0,1,0,83452,1.203434,covid_1,mobility,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-27.45897,-58.94382,4.025881,1,0,83452,1.203434,covid_1,alcohol,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,0,0,0,1,0,83452,1.203434,covid_1,curfew,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,0,0,0,1,0,83452,1.203434,covid_1,mobility,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-17.70717,-59.88057,24.46623,1,0,83452,1.203434,covid_1,masks,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,0,0,0,1,0,83452,1.203434,covid_1,alcohol,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-30.09454,-64.81256,4.623481,1,0,83452,1.203434,covid_1,alcohol,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,0,0,0,1,0,83452,1.203434,covid_1,mobility,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,5.400378,-42.89991,53.70067,1,0,83452,1.203434,covid_1,masks,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-17.20269,-37.8126,3.407227,1,0,83452,1.203434,covid_1,masks,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,1177.967,-29427.19,31783.12,1,0,83452,1.203434,covid_1,fines,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,6.220595,-1.399563,13.84075,1,0,83452,1.203434,covid_1,curfew,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-14.85347,-90.99912999999999,61.2922,1,0,83452,1.203434,covid_1,masks,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-7.826571,-18.4255,2.772356,1,0,83452,1.203434,covid_1,curfew,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-576.4407,-15758.02,14605.14,1,0,83452,1.203434,covid_1,fines,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,-1771.516,-47591.67,44048.64,1,0,83452,1.203434,covid_1,fines,m5_lags,local_events,local_publicplaces,5,9
local_events#local_publicplaces,5.107286,-18.40743,28.622,1,0,83452,1.203434,covid_1,masks,m5_lags,local_events,local_publicplaces,5,9
