,parameter,newspaper,title,date,search_,type_newspaper
2289,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=153649, OMS en campaña para recaudar 675 mdd para enfrentar coronavirus, 2020-02-05T12:00:20,                          capitalcoahuila.com.mx-?p=153649, wordpress
2290,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=153555, Hong Kong pondrá en cuarentena a quienes lleguen de China, 2020-02-05T10:00:21,                          capitalcoahuila.com.mx-?p=153555, wordpress
2291,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=153533, Se suspende Gran Premio de China de F1 a causa de coronavirus, 2020-02-05T09:30:23,                          capitalcoahuila.com.mx-?p=153533, wordpress
2292,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=153490, Recomienda OMS tomar sólo medidas publicadas contra coronavirus, 2020-02-05T09:01:12,                          capitalcoahuila.com.mx-?p=153490, wordpress
2293,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=153378, Diputados locales piden reunión con Salud por coronavirus, 2020-02-05T09:00:42,                          capitalcoahuila.com.mx-?p=153378, wordpress
2294,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=153346, México no puede traer a mexicanos de China: Ssa, 2020-02-05T09:00:33,                          capitalcoahuila.com.mx-?p=153346, wordpress
2295,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=153309, Bolsa de Tokio cierra al alza impulsada por medidas económicas de China, 2020-02-05T09:00:25,                          capitalcoahuila.com.mx-?p=153309, wordpress
2296,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=153305, Confirman 10 casos de coronavirus en crucero anclado en Japón, 2020-02-05T09:00:24,                          capitalcoahuila.com.mx-?p=153305, wordpress
2297,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=153552, Van a China por megaparque para Coahuila, 2020-02-05T06:00:46,                          capitalcoahuila.com.mx-?p=153552, wordpress
2298,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=153212, MERCADOS GLOBALES-Acciones mundiales suben por esperanzas de estímulo y pasos para contener virus, 2020-02-05T05:54:17,                          capitalcoahuila.com.mx-?p=153212, wordpress
2299,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=153198, Oro sube debido a que temores coronavirus impulsan demanda por activos de refugio, 2020-02-05T04:54:15,                          capitalcoahuila.com.mx-?p=153198, wordpress
2300,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=153194, Cobre en la LME toca máximo de una semana por esperanzas de estímulo en China, 2020-02-05T04:09:11,                          capitalcoahuila.com.mx-?p=153194, wordpress
2301,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=153178, El Banco de Japón dispuesto a actuar para mitigar el impacto del coronavirus, 2020-02-05T02:54:10,                          capitalcoahuila.com.mx-?p=153178, wordpress
2302,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=153177, Confirman 10 casos de coronavirus en crucero anclado en Japón, 2020-02-05T02:00:20,                          capitalcoahuila.com.mx-?p=153177, wordpress
2303,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=153172, El sector servicios de China toca su punto más bajo en tres meses en enero -Caixin PMI, 2020-02-05T01:39:10,                          capitalcoahuila.com.mx-?p=153172, wordpress
2304,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=153171, Bolsa de Tokio cierra al alza impulsada por medidas económicas de China, 2020-02-05T01:30:19,                          capitalcoahuila.com.mx-?p=153171, wordpress
2305,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=153104, México no puede traer a mexicanos de China: Ssa, 2020-02-04T21:00:21,                          capitalcoahuila.com.mx-?p=153104, wordpress
2306,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=153039, Diputados locales piden reunión con Salud por coronavirus, 2020-02-04T19:00:28,                          capitalcoahuila.com.mx-?p=153039, wordpress
2307,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152970, Wall Street sube por medidas de estímulo de China que alivian inquietud por coronavirus, 2020-02-04T16:54:18,                          capitalcoahuila.com.mx-?p=152970, wordpress
2308,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152930, Wall Street sube por medidas de estímulo de China que alivian inquietud por coronavirus, 2020-02-04T16:39:21,                          capitalcoahuila.com.mx-?p=152930, wordpress
2309,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152890, MERCADOS A.LATINA-Extienden alzas impulsados por esfuerzo de China contra coronavirus, 2020-02-04T15:39:22,                          capitalcoahuila.com.mx-?p=152890, wordpress
2310,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152878, Alista Senado estrategia preventiva contra coronavirus, 2020-02-04T15:30:28,                          capitalcoahuila.com.mx-?p=152878, wordpress
2311,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152855, Monedas de refugio caen por segunda sesión tras medidas de China por el coronavirus, 2020-02-04T15:24:20,                          capitalcoahuila.com.mx-?p=152855, wordpress
2312,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152809, Oro cae 1% tras esfuerzos de China para frenar impacto económico del coronavirus, 2020-02-04T14:24:24,                          capitalcoahuila.com.mx-?p=152809, wordpress
2313,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152805, OMS trabaja en recomendaciones para que se retomen los vuelos a China, 2020-02-04T14:09:19,                          capitalcoahuila.com.mx-?p=152805, wordpress
2314,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152780, Recomienda OMS tomar sólo medidas publicadas contra coronavirus, 2020-02-04T13:00:25,                          capitalcoahuila.com.mx-?p=152780, wordpress
2315,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152757, Cobre sube por medidas de China para proteger su economía, 2020-02-04T12:09:20,                          capitalcoahuila.com.mx-?p=152757, wordpress
2316,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152749, OMS recomienda tomar sólo medidas publicadas contra coronavirus, 2020-02-04T12:00:23,                          capitalcoahuila.com.mx-?p=152749, wordpress
2317,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152681, Rango ministerial a lucha anticoronavirus en Corea del Norte, 2020-02-04T10:30:20,                          capitalcoahuila.com.mx-?p=152681, wordpress
2318,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152648, MERCADOS A.LATINA-Extienden alzas a medidas que cede nerviosismo sobre propagación de virus, 2020-02-04T09:39:20,                          capitalcoahuila.com.mx-?p=152648, wordpress
2319,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152644, Asesor económico de la Casa Blanca no prevé un &#8220;desastre&#8221; por el coronavirus, 2020-02-04T09:39:19,                          capitalcoahuila.com.mx-?p=152644, wordpress
2320,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152637, Uber reactivará cuentas de conductores sin síntomas de coronavirus, 2020-02-04T09:30:23,                          capitalcoahuila.com.mx-?p=152637, wordpress
2321,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152636, Coronavirus aún no es una pandemia: OMS, 2020-02-04T09:30:23,                          capitalcoahuila.com.mx-?p=152636, wordpress
2322,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152620, Abre Bolsa Mexicana con ganancia de 0.70 por ciento, 2020-02-04T09:00:20,                          capitalcoahuila.com.mx-?p=152620, wordpress
2323,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152577, Hong Kong registra primera muerte por coronavirus cifra fallecidos supera los 420, 2020-02-04T07:39:11,                          capitalcoahuila.com.mx-?p=152577, wordpress
2324,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152563, CONTEXTO-Del coronavirus a los desastres naturales: ¿qué ocurre en una ciudad aislada?, 2020-02-04T06:24:10,                          capitalcoahuila.com.mx-?p=152563, wordpress
2325,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152555, Rusia se prepara para llegada coronavirus con cierre escuelas cancelación eventos en regiones, 2020-02-04T06:09:10,                          capitalcoahuila.com.mx-?p=152555, wordpress
2326,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152539, China alista más medidas para estabilizar su economía golpeada por virus respiratorio, 2020-02-04T05:24:06,                          capitalcoahuila.com.mx-?p=152539, wordpress
2327,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152528, Complejo metalero en la LME rebota por medidas de apoyo de banco central chino, 2020-02-04T04:24:07,                          capitalcoahuila.com.mx-?p=152528, wordpress
2328,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152514, Hong Kong registra la primera muerte por coronavirus; la cifra total supera los 420, 2020-02-04T02:09:13,                          capitalcoahuila.com.mx-?p=152514, wordpress
2329,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152499, Pide OMS evitar restringir viajes a China por Coronavirus, 2020-02-03T23:00:22,                          capitalcoahuila.com.mx-?p=152499, wordpress
2330,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152469, Suman 426 muertos por coronavirus en China, 2020-02-03T20:00:26,                          capitalcoahuila.com.mx-?p=152469, wordpress
2331,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152434, Wall Street repunta impulsado por expansión de sector manufacturero y tecnológicas, 2020-02-03T19:24:12,                          capitalcoahuila.com.mx-?p=152434, wordpress
2332,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152429, Llega a 426 la cifra de muertos por coronavirus en China, 2020-02-03T19:00:27,                          capitalcoahuila.com.mx-?p=152429, wordpress
2333,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152423, Ante coronavirus Interjet establece restricciones en vuelos a EUA, 2020-02-03T19:00:26,                          capitalcoahuila.com.mx-?p=152423, wordpress
2334,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152419, Secretarios de Turismo efectúan plan contra coronavirus, 2020-02-03T18:30:23,                          capitalcoahuila.com.mx-?p=152419, wordpress
2335,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152387, Secretarios de Turismo implementan plan preventivo contra coronavirus, 2020-02-03T17:00:27,                          capitalcoahuila.com.mx-?p=152387, wordpress
2336,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152360, Wall Street repunta impulsado por expansión de sector manufacturero y tecnológicas, 2020-02-03T16:24:15,                          capitalcoahuila.com.mx-?p=152360, wordpress
2337,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152346, Peso podría fluctuar en la semana entre $18.65 y $19.03 spot: CIBanco, 2020-02-03T15:30:20,                          capitalcoahuila.com.mx-?p=152346, wordpress
2338,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152336, Monedas de refugio caen por medidas de China para limitar impacto del coronavirus, 2020-02-03T15:09:14,                          capitalcoahuila.com.mx-?p=152336, wordpress
2339,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152335, Pide China calma ante coronavirus, 2020-02-03T15:00:22,                          capitalcoahuila.com.mx-?p=152335, wordpress
2340,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152296, METALES PRECIOSOS-Oro cae casi 1% por fortaleza del dólar y mayor apetito por el riesgo, 2020-02-03T13:54:15,                          capitalcoahuila.com.mx-?p=152296, wordpress
2341,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152289, Pide China mantenerse racional sobre coronavirus, 2020-02-03T13:30:22,                          capitalcoahuila.com.mx-?p=152289, wordpress
2342,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152275, Advierte OMS contra rumores sobre coronavirus, 2020-02-03T13:00:19,                          capitalcoahuila.com.mx-?p=152275, wordpress
2343,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152241, Mexicanos en Francia sanos por el momento: Salud, 2020-02-03T11:00:19,                          capitalcoahuila.com.mx-?p=152241, wordpress
2344,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152234, Wall Street repunta impulsado por expansión de sector manufacturero en EEUU en enero, 2020-02-03T10:39:15,                          capitalcoahuila.com.mx-?p=152234, wordpress
2345,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152211, La posición dura de Johnson frente al Brexit hunde a la libra, 2020-02-03T09:24:11,                          capitalcoahuila.com.mx-?p=152211, wordpress
2346,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152186, China acusa a EEUU de aumentar el pánico por el virus mientras bolsas se hunden, 2020-02-03T07:24:11,                          capitalcoahuila.com.mx-?p=152186, wordpress
2347,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152174, Jefe OMS dice no se necesitan prohibiciones de viaje para derrotar al coronavirus, 2020-02-03T06:09:07,                          capitalcoahuila.com.mx-?p=152174, wordpress
2348,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152167, La recesión se profundiza en Hong Kong por el coronavirus, 2020-02-03T05:39:07,                          capitalcoahuila.com.mx-?p=152167, wordpress
2349,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152161, MERCADOS GLOBALES-Acciones mundiales tocan mínimos de 7 semanas; temor a virus afecta a mercados chinos, 2020-02-03T05:09:05,                          capitalcoahuila.com.mx-?p=152161, wordpress
2350,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152159, Monedas refugio caen a medida que se recupera la confianza en activos de riesgo, 2020-02-03T04:54:05,                          capitalcoahuila.com.mx-?p=152159, wordpress
2351,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152149, Oro cae 1% por medidas aprobadas por China y fortaleza del dólar, 2020-02-03T04:09:07,                          capitalcoahuila.com.mx-?p=152149, wordpress
2352,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152136, Huawei y otros fabricantes de chips chinos mantienen sus plantas abiertas pese al coronavirus, 2020-02-03T01:39:08,                          capitalcoahuila.com.mx-?p=152136, wordpress
2353,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152095, Aeroméxico anuncia restricciones a pasajeros que deseen viajar a EUA, 2020-02-02T20:30:22,                          capitalcoahuila.com.mx-?p=152095, wordpress
2354,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152077, Asignan cinco hospitales para diagnóstico de coronavirus en México, 2020-02-02T19:00:26,                          capitalcoahuila.com.mx-?p=152077, wordpress
2355,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152053, Pide Sheinbaum evitar pánico por coronavirus, 2020-02-02T18:00:25,                          capitalcoahuila.com.mx-?p=152053, wordpress
2356,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152026, Prevalecerá cautela en mercados financieros por Coronavirus: expertos, 2020-02-02T17:30:24,                          capitalcoahuila.com.mx-?p=152026, wordpress
2357,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=152009, Por coronavirus Fórmula E suspende campeonato de China, 2020-02-02T16:30:19,                          capitalcoahuila.com.mx-?p=152009, wordpress
2358,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=151988, G7 unificará respuesta ante coronavirus 2019-nCoV, 2020-02-02T15:30:22,                          capitalcoahuila.com.mx-?p=151988, wordpress
2359,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=151973, G7 unificará su respuesta ante coronavirus 2019-nCoV, 2020-02-02T15:00:18,                          capitalcoahuila.com.mx-?p=151973, wordpress
2360,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=151961, China busca limitar ventas en corto de cara a impacto de coronavirus en apertura del mercado, 2020-02-02T14:24:09,                          capitalcoahuila.com.mx-?p=151961, wordpress
2361,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=151893, China inyectará 174.000 millones de dólares de liquidez el lunes cuando los mercados reabran, 2020-02-02T10:39:10,                          capitalcoahuila.com.mx-?p=151893, wordpress
2362,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=151891, El coronavirus mata a la primera persona fuera de China y los casos suben a más de 14.000, 2020-02-02T10:39:09,                          capitalcoahuila.com.mx-?p=151891, wordpress
2363,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=151868, China inyectará 174.000 millones de dólares de liquidez el lunes cuando los mercados reabran, 2020-02-02T09:39:07,                          capitalcoahuila.com.mx-?p=151868, wordpress
2364,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=151849, América Latina está preparada para responder a coronavirus afirma OPS, 2020-02-02T07:31:13,                          capitalcoahuila.com.mx-?p=151849, wordpress
2365,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=151797, Aerolíneas estadounidenses suspenden vuelos con China, 2020-02-02T07:31:03,                          capitalcoahuila.com.mx-?p=151797, wordpress
2366,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=151646, Confirman 45 muertes más y cerca de 15 mil casos por coronavirus, 2020-02-02T07:30:22,                          capitalcoahuila.com.mx-?p=151646, wordpress
2367,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=151625, El coronavirus mata a la primera persona fuera de China y los casos suben a más de 14.000, 2020-02-02T06:54:06,                          capitalcoahuila.com.mx-?p=151625, wordpress
2368,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=151623, China inyectará 174.000 millones de dólares de liquidez el 3 de febrero en la reapertura de los mercados, 2020-02-02T06:09:03,                          capitalcoahuila.com.mx-?p=151623, wordpress
2369,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=151621, El coronavirus mata a un ciudadano chino en Filipinas primera muerte fuera de China, 2020-02-02T06:09:02,                          capitalcoahuila.com.mx-?p=151621, wordpress
2370,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=151597, Confirman 45 muertes más y cerca de 15 mil casos por coronavirus, 2020-02-01T23:30:20,                          capitalcoahuila.com.mx-?p=151597, wordpress
2371,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=151576, Francia apoya en traslado de 10 mexicanos desde Wuhan China, 2020-02-01T21:00:43,                          capitalcoahuila.com.mx-?p=151576, wordpress
2372,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=151568, Atenta CDMX a caso de pasajero de origen chino, 2020-02-01T20:30:20,                          capitalcoahuila.com.mx-?p=151568, wordpress
2373,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=151422, Suman ocho casos de coronavirus en EUA, 2020-02-01T13:30:26,                          capitalcoahuila.com.mx-?p=151422, wordpress
2374,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=151420, Rusia evacuará a ciudadanos desde China cifra de muertos por coronavirus aumenta, 2020-02-01T13:24:10,                          capitalcoahuila.com.mx-?p=151420, wordpress
2375,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=151352, El número de muertos por el virus de China sube a 259 y los límites fronterizos impiden más vuelos, 2020-02-01T07:39:13,                          capitalcoahuila.com.mx-?p=151352, wordpress
2376,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=151340, Aerolíneas estadounidenses suspenden vuelos con China, 2020-02-01T03:00:18,                          capitalcoahuila.com.mx-?p=151340, wordpress
2377,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=151253, Peso termina enero con apreciaci&oacute;n de 6.5 centavos, 2020-01-31T19:00:27,                          capitalcoahuila.com.mx-?p=151253, wordpress
2378,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=151251, América Latina está preparada para responder a coronavirus afirma OPS, 2020-01-31T19:00:27,                          capitalcoahuila.com.mx-?p=151251, wordpress
2379,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=151230, Paraguay suspende visas a personas provenientes de China por coronavirus, 2020-01-31T18:09:15,                          capitalcoahuila.com.mx-?p=151230, wordpress
2380,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=151222, EEUU redobla medidas contra virus en la frontera ante su propagación, 2020-01-31T17:39:17,                          capitalcoahuila.com.mx-?p=151222, wordpress
2381,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=151212, EUA declara emergencia de salud pública por coronavirus, 2020-01-31T17:30:24,                          capitalcoahuila.com.mx-?p=151212, wordpress
2382,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=151211, Intregra UNAM comisión para atender eventual llegada de coronavirus, 2020-01-31T17:30:24,                          capitalcoahuila.com.mx-?p=151211, wordpress
2383,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=151203, Ir por mexicanos a China demanda el PRD, 2020-01-31T17:00:22,                          capitalcoahuila.com.mx-?p=151203, wordpress
2384,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=151167, Bolsa de Nueva York cierra con pérdidas importantes por coronavirus, 2020-01-31T16:00:29,                          capitalcoahuila.com.mx-?p=151167, wordpress
2385,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=151125, Guatemala y El Salvador restringen llegadas desde China para evitar ingreso de coronavirus, 2020-01-31T14:39:18,                          capitalcoahuila.com.mx-?p=151125, wordpress
2386,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=151041, Guatemala restringe llegadas desde China para evitar ingreso de coronavirus, 2020-01-31T12:54:19,                          capitalcoahuila.com.mx-?p=151041, wordpress
2387,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=151039, México dice evalúa posible impacto económico de coronavirus, 2020-01-31T12:54:17,                          capitalcoahuila.com.mx-?p=151039, wordpress
2388,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=151037, China se enfurece con EEUU por alerta sobre viajes; muertos por el virus suben a 213, 2020-01-31T12:39:15,                          capitalcoahuila.com.mx-?p=151037, wordpress
2389,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=150927, Bolsa Mexicana abre a la baja con 0.23 por ciento, 2020-01-31T09:30:21,                          capitalcoahuila.com.mx-?p=150927, wordpress
2390,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=150831, Pilotos y auxiliares exigen parar los vuelos a China por temor al coronavirus, 2020-01-31T05:54:13,                          capitalcoahuila.com.mx-?p=150831, wordpress
2391,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=150827, Precios crudo serán apuntalados en 2020 por menor suministro OPEP y riesgos para el suministro, 2020-01-31T05:54:11,                          capitalcoahuila.com.mx-?p=150827, wordpress
2392,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=150823, EEUU aconseja a sus ciudadanos no viajar a China por coronavirus más de 200 muertos, 2020-01-31T05:24:08,                          capitalcoahuila.com.mx-?p=150823, wordpress
2393,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=150805, Japón aplicará medidas especiales contra el virus e insta a evitar viajes a China, 2020-01-31T02:39:13,                          capitalcoahuila.com.mx-?p=150805, wordpress
2394,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=150750, Apoyará México a países de Sudamérica en detección de coronavirus, 2020-01-30T21:00:22,                          capitalcoahuila.com.mx-?p=150750, wordpress
2395,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=150727, Instalan Subcomité de Enfermedades Emergentes por coronavirus, 2020-01-30T20:30:21,                          capitalcoahuila.com.mx-?p=150727, wordpress
2396,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=150638, Aprovechan coronavirus para propagar malwares, 2020-01-30T17:30:23,                          capitalcoahuila.com.mx-?p=150638, wordpress
2397,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=150535, OMS declara emergencia de salud internacional por coronavirus muertos suman 170, 2020-01-30T14:54:15,                          capitalcoahuila.com.mx-?p=150535, wordpress
2398,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=150385, Casos del virus de Wuhan superan a los del SARS y se teme fuerte impacto económico, 2020-01-30T09:39:20,                          capitalcoahuila.com.mx-?p=150385, wordpress
2399,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=150378, Piden expertos emergencia global por coronavirus, 2020-01-30T09:30:25,                          capitalcoahuila.com.mx-?p=150378, wordpress
2400,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=150370, Abre Bolsa Mexicana con pérdida de 0.42 por ciento, 2020-01-30T09:30:23,                          capitalcoahuila.com.mx-?p=150370, wordpress
2401,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=150330, Piden expertos declaración de emergencia global ante nuevo coronavirus, 2020-01-30T09:00:26,                          capitalcoahuila.com.mx-?p=150330, wordpress
2402,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=150260, Rusia cierra fronteras para prevenir propagación de coronavirus, 2020-01-30T06:00:22,                          capitalcoahuila.com.mx-?p=150260, wordpress
2403,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=150103, Consultarán a expertos para acordar medidas que eviten armas en escuelas, 2020-01-29T19:30:21,                          capitalcoahuila.com.mx-?p=150103, wordpress
2404,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=150073, Podría haber dos casos de coronavirus en México, 2020-01-29T18:30:24,                          capitalcoahuila.com.mx-?p=150073, wordpress
2405,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=149968, China rechazó alerta global por coronavirus: Le Monde, 2020-01-29T15:00:25,                          capitalcoahuila.com.mx-?p=149968, wordpress
2406,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=149906, Medicina tradicional y biología molecular se unen contra coronavirus, 2020-01-29T13:00:25,                          capitalcoahuila.com.mx-?p=149906, wordpress
2407,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=149849, OMS &#8220;muy impresionada&#8221; por respuesta de China a brote de coronavirus, 2020-01-29T11:09:15,                          capitalcoahuila.com.mx-?p=149849, wordpress
2408,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=149830, Comida caliente mantas y diarios: las víctimas del coronavirus arriba de los aviones, 2020-01-29T10:39:14,                          capitalcoahuila.com.mx-?p=149830, wordpress
2409,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=149799, Apple advierte sobre impacto de coronavirus aerolíneas cancelan viajes a China, 2020-01-29T09:39:26,                          capitalcoahuila.com.mx-?p=149799, wordpress
2410,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=149795, Bolsa Mexicana abre con ganancia de 0.31 por ciento, 2020-01-29T09:30:24,                          capitalcoahuila.com.mx-?p=149795, wordpress
2411,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=149775, China podría crecer menos de 5% en primer trimestre por coronavirus: economista, 2020-01-29T08:54:14,                          capitalcoahuila.com.mx-?p=149775, wordpress
2412,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=149732, Japón y EEUU evacuan a sus ciudadanos de China a medida que crece número de muertos por virus, 2020-01-29T07:39:09,                          capitalcoahuila.com.mx-?p=149732, wordpress
2413,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=149706, Crecimiento China podría caer bajo 5% en primer trim por coronavirus: economista Academia Ciencias, 2020-01-29T06:54:21,                          capitalcoahuila.com.mx-?p=149706, wordpress
2414,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=149649, Corea del Sur cubrirá gastos de pacientes infectados con coronavirus, 2020-01-29T01:30:23,                          capitalcoahuila.com.mx-?p=149649, wordpress
2415,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=149648, Llega a Tokio primer grupo de japoneses evacuados de Wuhan, 2020-01-29T01:30:23,                          capitalcoahuila.com.mx-?p=149648, wordpress
2416,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=149632, Medidas contra coronavirus y posibles pandemias son de todos los días, 2020-01-28T23:30:20,                          capitalcoahuila.com.mx-?p=149632, wordpress
2417,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=149600, Van 132 muertos por coronavirus en China, 2020-01-28T21:30:21,                          capitalcoahuila.com.mx-?p=149600, wordpress
2418,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=149564, Apoya WWF prohibición de comercializar vida silvestre por coronavirus, 2020-01-28T19:30:25,                          capitalcoahuila.com.mx-?p=149564, wordpress
2419,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=149540, Instrumenta Migración acciones preventivas contra coronavirus, 2020-01-28T19:00:32,                          capitalcoahuila.com.mx-?p=149540, wordpress
